******************************************************************
records on FG_NET dataset under leave one person out protocol

******************************************************************


******************************************************************
train and test on ID: 1
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
005, 11.3527, 4.9423, 95.0466
006, 10.2965, 4.3209, 95.6812
007, 10.1471, 4.3310, 95.6700
008, 9.8080, 4.2024, 95.7915
009, 9.8333, 4.2237, 95.7662
010, 9.2484, 4.0020, 96.0061
011, 8.8585, 3.7662, 96.2247
012, 8.7806, 3.7824, 96.2217
013, 9.0814, 3.8532, 96.1478
014, 8.8532, 3.8613, 96.1265
015, 8.3763, 3.6164, 96.3785
016, 8.0115, 3.3543, 96.6457
017, 7.5467, 3.2783, 96.7146
018, 7.7335, 3.3694, 96.6265
019, 7.2465, 3.0668, 96.9352
020, 7.6770, 3.2014, 96.8026
021, 7.4728, 3.1842, 96.8188
022, 6.5433, 2.8421, 97.1356
023, 6.6287, 2.7399, 97.2763
024, 7.4524, 3.1377, 96.8502
025, 6.8770, 2.8704, 97.1245
026, 6.1105, 2.5496, 97.4474
027, 6.4828, 2.6640, 97.3269
028, 7.2597, 2.9575, 97.0364
029, 6.3532, 2.6083, 97.3846
030, 6.1766, 2.6296, 97.3674
031, 5.4067, 2.2379, 97.7520
032, 5.3931, 2.3583, 97.6498
033, 4.8329, 2.0364, 97.9555
034, 4.6261, 1.9180, 98.0729
035, 4.4617, 1.8664, 98.1356
036, 5.0746, 2.1265, 97.8715
037, 4.6851, 1.9332, 98.0557
038, 4.3724, 1.8320, 98.1731
039, 4.2901, 1.7399, 98.2672
040, 4.2819, 1.7439, 98.2561
041, 4.2670, 1.7034, 98.2915
042, 4.4349, 1.8462, 98.1437
043, 4.2075, 1.7621, 98.2379
044, 4.0068, 1.6670, 98.3310
045, 4.1841, 1.7540, 98.2318
046, 4.2462, 1.7692, 98.2348
047, 3.9308, 1.5688, 98.4271
048, 4.0673, 1.7105, 98.2834
049, 3.9422, 1.6053, 98.3968
050, 4.2011, 1.7206, 98.2753
051, 4.0032, 1.6417, 98.3573
052, 3.8150, 1.5496, 98.4494
053, 4.2357, 1.7348, 98.2591
054, 3.8116, 1.5253, 98.4656
055, 3.7482, 1.5121, 98.4787
056, 3.9352, 1.5810, 98.4069
057, 3.8640, 1.5607, 98.4362
058, 3.9659, 1.6174, 98.3887
059, 4.0643, 1.6680, 98.3239
060, 4.1616, 1.7136, 98.2804
061, 3.9793, 1.6711, 98.3370
062, 3.7366, 1.5000, 98.5030
063, 3.7180, 1.4686, 98.5304
064, 4.0988, 1.6650, 98.3381
065, 4.0960, 1.7085, 98.3036
test_total_loss, test_argmax_MAE, test_accuracy:
3.1557, 1.2857, 98.7143
******************************************************************
train and test on ID: 81
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.5828, 8.9182, 90.1414
002, 16.0644, 6.8253, 93.1859
003, 13.5368, 5.7970, 94.1919
004, 12.4828, 5.4768, 94.5232
005, 11.6814, 5.0111, 94.9808
006, 10.5676, 4.5333, 95.4515
007, 10.4936, 4.5020, 95.4949
008, 10.0171, 4.2980, 95.6949
009, 9.9066, 4.2424, 95.7495
010, 9.1171, 3.8838, 96.1182
011, 9.6542, 4.0384, 95.9616
012, 8.6048, 3.6081, 96.3869
013, 8.6300, 3.6051, 96.4091
014, 7.9194, 3.3081, 96.6899
015, 7.8431, 3.4020, 96.5869
016, 7.5887, 3.2051, 96.8020
017, 7.1038, 3.0475, 96.9455
018, 7.3436, 3.1273, 96.8727
019, 7.2612, 3.1121, 96.8828
020, 7.1498, 3.0485, 96.9545
021, 6.6667, 2.8263, 97.1747
022, 7.1662, 3.0535, 96.9505
023, 6.8901, 2.8596, 97.1323
024, 6.4448, 2.6333, 97.3646
025, 6.2773, 2.5879, 97.4131
026, 6.3000, 2.6030, 97.3869
027, 6.2803, 2.5737, 97.4162
028, 6.4894, 2.7152, 97.2717
029, 6.3116, 2.5990, 97.4000
030, 5.7634, 2.4030, 97.5919
031, 5.2946, 2.2434, 97.7545
032, 5.0566, 2.0889, 97.9030
033, 4.9042, 1.9960, 97.9970
034, 4.7515, 1.9343, 98.0768
035, 4.6374, 1.8879, 98.1010
036, 4.3879, 1.8444, 98.1556
037, 4.4124, 1.9071, 98.1010
038, 4.4115, 1.8303, 98.1687
039, 4.4361, 1.9101, 98.0899
040, 4.2161, 1.7778, 98.2242
041, 4.2972, 1.7596, 98.2283
042, 4.3182, 1.7727, 98.2253
043, 4.2369, 1.7303, 98.2707
044, 4.3856, 1.8525, 98.1495
045, 4.0883, 1.7040, 98.2990
046, 4.0258, 1.6404, 98.3576
047, 3.7977, 1.5212, 98.4838
048, 3.8610, 1.5949, 98.4040
049, 3.9493, 1.5949, 98.4101
050, 4.3110, 1.7465, 98.2485
051, 3.8062, 1.5303, 98.4717
052, 3.7418, 1.5384, 98.4737
053, 3.5973, 1.4091, 98.5859
054, 3.7058, 1.4737, 98.5273
055, 3.6338, 1.5071, 98.5000
056, 4.0826, 1.6980, 98.3020
057, 4.0889, 1.7030, 98.2929
058, 3.5898, 1.4455, 98.5515
059, 3.7713, 1.5202, 98.4808
060, 3.7393, 1.5040, 98.4838
061, 3.5715, 1.4879, 98.5253
062, 3.9221, 1.6606, 98.3384
063, 3.8490, 1.5788, 98.4182
064, 3.7762, 1.5444, 98.4465
065, 3.9023, 1.6404, 98.3626
test_total_loss, test_argmax_MAE, test_accuracy:
2.6521, 1.0833, 98.9167
******************************************************************
train and test on ID: 82
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.3336, 9.4440, 89.6630
002, 15.4972, 6.7386, 93.2321
003, 13.5196, 5.8042, 94.1796
004, 11.5577, 4.8638, 95.1302
005, 10.6612, 4.6297, 95.3703
006, 10.6124, 4.6720, 95.3310
007, 10.4517, 4.3986, 95.6065
008, 9.9412, 4.1393, 95.8749
009, 9.8012, 4.2462, 95.7497
010, 9.2499, 4.0182, 95.9990
011, 9.7134, 4.2301, 95.7679
012, 8.7882, 3.7255, 96.2513
013, 8.5797, 3.6599, 96.3411
014, 8.7037, 3.7770, 96.2311
015, 7.0852, 3.0353, 96.9697
016, 7.5993, 3.2402, 96.7437
017, 6.9092, 2.9344, 97.0605
018, 7.6632, 3.2119, 96.7740
019, 7.5283, 3.2997, 96.7084
020, 6.5608, 2.8133, 97.1736
021, 6.8160, 2.7770, 97.1927
022, 6.9113, 2.8870, 97.1211
023, 6.8739, 2.8537, 97.1271
024, 6.3521, 2.7114, 97.2906
025, 6.5397, 2.7992, 97.1837
026, 6.3181, 2.6357, 97.3713
027, 6.3534, 2.6700, 97.3169
028, 6.8217, 2.9183, 97.0646
029, 5.7236, 2.3713, 97.6287
030, 6.3007, 2.5772, 97.4036
031, 5.3142, 2.2180, 97.7770
032, 5.3022, 2.2432, 97.7487
033, 4.7089, 1.9506, 98.0404
034, 4.6927, 1.9939, 98.0061
035, 4.8941, 2.0242, 97.9768
036, 4.9750, 2.1221, 97.8850
037, 4.7825, 1.9990, 97.9980
038, 4.1799, 1.6932, 98.2997
039, 4.3945, 1.7750, 98.2159
040, 4.3730, 1.8486, 98.1574
041, 3.9200, 1.6287, 98.3623
042, 4.2694, 1.8396, 98.1695
043, 4.1848, 1.7790, 98.2341
044, 4.5415, 1.9011, 98.1080
045, 4.1681, 1.7225, 98.2815
046, 3.8078, 1.5732, 98.4309
047, 3.8119, 1.5510, 98.4612
048, 3.8289, 1.5943, 98.3996
049, 3.9543, 1.7013, 98.3027
050, 4.1162, 1.7134, 98.2815
051, 3.7808, 1.5651, 98.4379
052, 3.6192, 1.4662, 98.5207
053, 3.8975, 1.5903, 98.4127
054, 3.8722, 1.6357, 98.3764
055, 3.8055, 1.5903, 98.4077
056, 3.8906, 1.6347, 98.3683
057, 4.0406, 1.6912, 98.3128
058, 3.6712, 1.4773, 98.5257
059, 3.6560, 1.4813, 98.5237
060, 4.0574, 1.6398, 98.3613
061, 3.5798, 1.5106, 98.4985
062, 3.7460, 1.5328, 98.4622
063, 3.6015, 1.4632, 98.5288
064, 3.8958, 1.5600, 98.4430
065, 3.7659, 1.5177, 98.4672
test_total_loss, test_argmax_MAE, test_accuracy:
6.0965, 3.0909, 96.9091
***********************************
estimation resuts on FG-NET dataset
***********************************

test_img_name, real_age, predict_age, absolute_error(AE):
001A02.JPG  2  3  1
001A05.JPG  5  7  2
001A08.JPG  8  7  1
001A10.JPG  10  8  2
001A14.JPG  14  16  2
001A16.JPG  16  24  8
001A18.JPG  18  19  1
001A19.JPG  19  18  1
001A22.JPG  22  24  2
001A28.JPG  28  27  1
001A29.JPG  29  36  7
001A33.JPG  33  16  17
001A40.JPG  40  34  6
001A43a.JPG  43  41  2
001A43b.JPG  43  43  0
002A03.JPG  3  3  0
002A04.JPG  4  10  6
002A05.JPG  5  8  3
002A07.JPG  7  11  4
002A15.JPG  15  13  2
002A16.JPG  16  13  3
002A18.JPG  18  14  4
002A20.JPG  20  13  7
002A21.JPG  21  14  7
002A23.JPG  23  11  12
002A26.JPG  26  14  12
002A29.JPG  29  25  4
002A31.JPG  31  30  1
002A36.JPG  36  20  16
002A38.JPG  38  44  6
002A12.JPG  12  13  1
003A18.JPG  18  17  1
003A20.JPG  20  18  2
003A23.JPG  23  16  7
003A25.JPG  25  18  7
003A35.JPG  35  19  16
003A38.JPG  38  10  28
003A47.JPG  47  41  6
003A49.JPG  49  40  9
003A58.JPG  58  44  14
003A60.JPG  60  39  21
003A61.JPG  61  42  19
003A51.JPG  51  45  6
004A19.JPG  19  14  5
004A21.JPG  21  18  3
004A26.JPG  26  18  8
004A28.JPG  28  25  3
004A30.JPG  30  21  9
004A37.JPG  37  25  12
004A40.JPG  40  30  10
004A48.JPG  48  25  23
004A51.JPG  51  55  4
004A53.JPG  53  44  9
004A62.JPG  62  45  17
004A63.JPG  63  48  15
005A18.JPG  18  17  1
005A24.JPG  24  16  8
005A30.JPG  30  16  14
005A31.JPG  31  20  11
005A40.JPG  40  40  0
005A45.JPG  45  22  23
005A48.JPG  48  36  12
005A49.JPG  49  35  14
005A52.JPG  52  37  15
005A61.JPG  61  35  26
005A35.JPG  35  33  2
006A24.JPG  24  18  6
006A28.JPG  28  20  8
006A31.JPG  31  22  9
006A36.JPG  36  22  14
006A40.JPG  40  21  19
006A42.JPG  42  29  13
006A46.JPG  46  25  21
006A51.JPG  51  32  19
006A55.JPG  55  38  17
006A61.JPG  61  29  32
006A67.JPG  67  51  16
006A69.JPG  69  50  19
007A01.JPG  1  3  2
007A22.JPG  22  18  4
007A23.JPG  23  21  2
007A26.JPG  26  26  0
007A37.JPG  37  33  4
007A38.JPG  38  31  7
007A39.JPG  39  36  3
007A45.JPG  45  35  10
007A18.JPG  18  18  0
008A03.JPG  3  2  1
008A06.JPG  6  7  1
008A08.JPG  8  10  2
008A12.JPG  12  12  0
008A13.JPG  13  14  1
008A16.JPG  16  17  1
008A17.JPG  17  17  0
008A18.JPG  18  18  0
008A21.JPG  21  17  4
008A29.JPG  29  25  4
008A30.JPG  30  26  4
008A31.JPG  31  25  6
008A33.JPG  33  25  8
008A35.JPG  35  25  10
008A41.JPG  41  39  2
009A00.JPG  0  1  1
009A01.JPG  1  2  1
009A03.JPG  3  3  0
009A05.JPG  5  7  2
009A09.JPG  9  11  2
009A11.JPG  11  12  1
009A13.JPG  13  14  1
009A14.JPG  14  11  3
009A16a.JPG  16  13  3
009A16b.JPG  16  15  1
009A18.JPG  18  20  2
009A22a.JPG  22  16  6
009A22b.JPG  22  18  4
010A07a.JPG  7  6  1
010A01.JPG  1  0  1
010A04.JPG  4  8  4
010A05.JPG  5  5  0
010A06.JPG  6  5  1
010A07b.JPG  7  8  1
010A09.JPG  9  7  2
010A10.JPG  10  9  1
010A12.JPG  12  12  0
010A15.JPG  15  16  1
010A16.JPG  16  26  10
010A18.JPG  18  25  7
011A40.JPG  40  42  2
011A02.JPG  2  3  1
011A05.JPG  5  4  1
011A07.JPG  7  5  2
011A11.JPG  11  6  5
011A13.JPG  13  16  3
011A14.JPG  14  15  1
011A15.JPG  15  15  0
011A17.JPG  17  18  1
011A20.JPG  20  23  3
011A27.JPG  27  25  2
011A30.JPG  30  24  6
011A34.JPG  34  30  4
011A42.JPG  42  25  17
012A04.JPG  4  7  3
012A07.JPG  7  2  5
012A12.JPG  12  14  2
012A14.JPG  14  16  2
012A18.JPG  18  21  3
012A21.JPG  21  20  1
012A23.JPG  23  28  5
012A24.JPG  24  16  8
012A25.JPG  25  20  5
012A26.JPG  26  20  6
012A27.JPG  27  23  4
012A30.JPG  30  16  14
012A32.JPG  32  18  14
012A34.JPG  34  17  17
012A36.JPG  36  16  20
013A18.JPG  18  18  0
013A00.JPG  0  0  0
013A08.JPG  8  11  3
013A16.JPG  16  13  3
013A19.JPG  19  24  5
013A21.JPG  21  14  7
013A23.JPG  23  22  1
013A25.JPG  25  22  3
013A30.JPG  30  20  10
013A34.JPG  34  19  15
013A41.JPG  41  31  10
013A44.JPG  44  31  13
014A03.JPG  3  6  3
014A12.JPG  12  11  1
014A14.JPG  14  10  4
014A16.JPG  16  12  4
014A18.JPG  18  14  4
014A22.JPG  22  18  4
014A30.JPG  30  30  0
014A36.JPG  36  39  3
014A40.JPG  40  41  1
014A42.JPG  42  30  12
015A01.JPG  1  2  1
015A00.JPG  0  0  0
015A03.JPG  3  4  1
015A04.JPG  4  9  5
015A05.JPG  5  6  1
015A07.JPG  7  9  2
015A09.JPG  9  12  3
015A10.JPG  10  13  3
015A12.JPG  12  16  4
015A14.JPG  14  15  1
015A15.JPG  15  17  2
015A17.JPG  17  18  1
015A19.JPG  19  19  0
016A14.JPG  14  16  2
016A01.JPG  1  1  0
016A03.JPG  3  2  1
016A04.JPG  4  3  1
016A05.JPG  5  6  1
016A07.JPG  7  10  3
016A08.JPG  8  9  1
016A10.JPG  10  13  3
016A12.JPG  12  13  1
016A16.JPG  16  19  3
016A17.JPG  17  22  5
016A18.JPG  18  38  20
016A19.JPG  19  20  1
017A05.JPG  5  3  2
017A07.JPG  7  7  0
017A12.JPG  12  12  0
017A15.JPG  15  18  3
017A17.JPG  17  18  1
017A19.JPG  19  21  2
017A22.JPG  22  18  4
017A26.JPG  26  28  2
017A29.JPG  29  34  5
017A32.JPG  32  25  7
017A36.JPG  36  27  9
017A38.JPG  38  34  4
017A42.JPG  42  34  8
018A16.JPG  16  18  2
018A06.JPG  6  5  1
018A11.JPG  11  11  0
018A18.JPG  18  20  2
018A22.JPG  22  30  8
018A25.JPG  25  30  5
018A28.JPG  28  30  2
018A29.JPG  29  30  1
018A33.JPG  33  33  0
018A34.JPG  34  31  3
018A36.JPG  36  31  5
019A00.JPG  0  1  1
019A03.JPG  3  6  3
019A05.JPG  5  13  8
019A07.JPG  7  15  8
019A12.JPG  12  15  3
019A15.JPG  15  21  6
019A18.JPG  18  19  1
019A23.JPG  23  23  0
019A27.JPG  27  22  5
019A30.JPG  30  36  6
020A04.JPG  4  8  4
020A02.JPG  2  3  1
020A08.JPG  8  11  3
020A11.JPG  11  12  1
020A13.JPG  13  18  5
020A16.JPG  16  5  11
020A18.JPG  18  14  4
020A20.JPG  20  9  11
020A22.JPG  22  25  3
020A24.JPG  24  30  6
020A26.JPG  26  27  1
020A30.JPG  30  29  1
020A36.JPG  36  19  17
021A27.JPG  27  22  5
021A03.JPG  3  6  3
021A05.JPG  5  6  1
021A06.JPG  6  11  5
021A11.JPG  11  12  1
021A16.JPG  16  18  2
021A18.JPG  18  17  1
021A20.JPG  20  15  5
021A23.JPG  23  23  0
021A30.JPG  30  29  1
021A35.JPG  35  33  2
021A39.JPG  39  38  1
022A00.JPG  0  0  0
022A07.JPG  7  13  6
022A11.JPG  11  8  3
022A14.JPG  14  17  3
022A16.JPG  16  18  2
022A18.JPG  18  20  2
022A20.JPG  20  20  0
022A23.JPG  23  23  0
022A25.JPG  25  19  6
022A26.JPG  26  24  2
022A27.JPG  27  22  5
022A28.JPG  28  30  2
022A30.JPG  30  37  7
023A07.JPG  7  7  0
023A00.JPG  0  0  0
023A03.JPG  3  10  7
023A05.JPG  5  6  1
023A09.JPG  9  11  2
023A14.JPG  14  16  2
023A16.JPG  16  25  9
023A18.JPG  18  18  0
023A21.JPG  21  26  5
023A22.JPG  22  28  6
023A25.JPG  25  36  11
023A29.JPG  29  41  12
024A00.JPG  0  0  0
024A05.JPG  5  5  0
024A07.JPG  7  8  1
024A10.JPG  10  8  2
024A17.JPG  17  34  17
024A18.JPG  18  21  3
024A19.JPG  19  27  8
024A23.JPG  23  28  5
024A25.JPG  25  30  5
024A28.JPG  28  33  5
024A30.JPG  30  34  4
025A00.JPG  0  2  2
025A03.JPG  3  6  3
025A07.JPG  7  8  1
025A12.JPG  12  13  1
025A15.JPG  15  17  2
025A18.JPG  18  12  6
025A19.JPG  19  15  4
025A22.JPG  22  30  8
025A23.JPG  23  15  8
025A28.JPG  28  15  13
025A34.JPG  34  34  0
025A39.JPG  39  31  8
026A17.JPG  17  13  4
026A00.JPG  0  0  0
026A02.JPG  2  1  1
026A04.JPG  4  2  2
026A06.JPG  6  6  0
026A07.JPG  7  7  0
026A11.JPG  11  10  1
026A13.JPG  13  10  3
026A15.JPG  15  13  2
026A18.JPG  18  15  3
026A19.JPG  19  16  3
027A02.JPG  2  3  1
027A11.JPG  11  13  2
027A13.JPG  13  16  3
027A16.JPG  16  15  1
027A18.JPG  18  15  3
027A20.JPG  20  23  3
027A22.JPG  22  17  5
027A25.JPG  25  23  2
027A30.JPG  30  25  5
027A36.JPG  36  30  6
027A41.JPG  41  35  6
028A34.JPG  34  30  4
028A14.JPG  14  12  2
028A16.JPG  16  18  2
028A18.JPG  18  21  3
028A20.JPG  20  17  3
028A26.JPG  26  25  1
028A28.JPG  28  29  1
028A35.JPG  35  35  0
028A37.JPG  37  31  6
028A41.JPG  41  30  11
028A46.JPG  46  33  13
029A01.JPG  1  1  0
029A04.JPG  4  6  2
029A05.JPG  5  11  6
029A10.JPG  10  7  3
029A11.JPG  11  7  4
029A13.JPG  13  8  5
029A16.JPG  16  12  4
029A20.JPG  20  16  4
029A22.JPG  22  37  15
029A23.JPG  23  35  12
029A29.JPG  29  29  0
029A31.JPG  31  35  4
029A33.JPG  33  36  3
030A05.JPG  5  13  8
030A00.JPG  0  1  1
030A04.JPG  4  8  4
030A07.JPG  7  12  5
030A10.JPG  10  11  1
030A16.JPG  16  30  14
030A17.JPG  17  23  6
030A18.JPG  18  24  6
030A20.JPG  20  21  1
030A23.JPG  23  23  0
030A26.JPG  26  21  5
031A00.JPG  0  0  0
031A02.JPG  2  3  1
031A03.JPG  3  3  0
031A04.JPG  4  3  1
031A06.JPG  6  5  1
031A07.JPG  7  7  0
031A09.JPG  9  11  2
031A11.JPG  11  11  0
031A12.JPG  12  12  0
031A14.JPG  14  17  3
031A15.JPG  15  20  5
031A19.JPG  19  19  0
031A16.JPG  16  19  3
032A06.JPG  6  7  1
032A08.JPG  8  8  0
032A10.JPG  10  10  0
032A13.JPG  13  19  6
032A15.JPG  15  18  3
032A18.JPG  18  17  1
032A20.JPG  20  18  2
032A24.JPG  24  30  6
032A28.JPG  28  25  3
032A33.JPG  33  30  3
032A35.JPG  35  39  4
032A40.JPG  40  33  7
033A02.JPG  2  2  0
033A05.JPG  5  2  3
033A10.JPG  10  11  1
033A14.JPG  14  14  0
033A18.JPG  18  18  0
033A21.JPG  21  18  3
033A25.JPG  25  28  3
033A35.JPG  35  44  9
033A39.JPG  39  43  4
033A44.JPG  44  51  7
033A30.JPG  30  35  5
034A02.JPG  2  2  0
034A04.JPG  4  4  0
034A11.JPG  11  11  0
034A13.JPG  13  13  0
034A15.JPG  15  15  0
034A16.JPG  16  18  2
034A18.JPG  18  16  2
034A21.JPG  21  14  7
034A25.JPG  25  26  1
034A30.JPG  30  34  4
034A35.JPG  35  31  4
034A39.JPG  39  40  1
034A44.JPG  44  39  5
035A00.JPG  0  0  0
035A01.JPG  1  0  1
035A03.JPG  3  3  0
035A07.JPG  7  5  2
035A08.JPG  8  6  2
035A09.JPG  9  6  3
035A12.JPG  12  11  1
035A14.JPG  14  13  1
035A16.JPG  16  18  2
035A18.JPG  18  16  2
035A21.JPG  21  21  0
035A23a.JPG  23  26  3
035A23b.JPG  23  22  1
035A05.JPG  5  8  3
036A00.JPG  0  0  0
036A01.JPG  1  2  1
036A03.JPG  3  4  1
036A05.JPG  5  5  0
036A06.JPG  6  6  0
036A08.JPG  8  8  0
036A11.JPG  11  12  1
036A13.JPG  13  13  0
036A15.JPG  15  16  1
036A18.JPG  18  20  2
036A19.JPG  19  19  0
036A20.JPG  20  22  2
036A17.JPG  17  16  1
037A00.JPG  0  0  0
037A01.JPG  1  3  2
037A02.JPG  2  3  1
037A04.JPG  4  4  0
037A06.JPG  6  6  0
037A08.JPG  8  6  2
037A09.JPG  9  6  3
037A11.JPG  11  10  1
037A13.JPG  13  12  1
037A17.JPG  17  17  0
037A18.JPG  18  16  2
037A19.JPG  19  18  1
038A00.JPG  0  0  0
038A01.JPG  1  1  0
038A03.JPG  3  4  1
038A04.JPG  4  8  4
038A05.JPG  5  4  1
038A10.JPG  10  10  0
038A11.JPG  11  7  4
038A13.JPG  13  11  2
038A14.JPG  14  24  10
038A17.JPG  17  19  2
038A21.JPG  21  23  2
038A23.JPG  23  17  6
038A34.JPG  34  34  0
038A08.JPG  8  8  0
039A02.JPG  2  3  1
039A05.JPG  5  4  1
039A07.JPG  7  11  4
039A10.JPG  10  12  2
039A11.JPG  11  14  3
039A13.JPG  13  15  2
039A15.JPG  15  21  6
039A16.JPG  16  18  2
039A17.JPG  17  19  2
039A19.JPG  19  16  3
039A35.JPG  35  22  13
039A50.JPG  50  33  17
039A52.JPG  52  35  17
039A45.JPG  45  23  22
040A00.JPG  0  0  0
040A02.JPG  2  2  0
040A03a.JPG  3  3  0
040A03b.JPG  3  4  1
040A05.JPG  5  7  2
040A06.JPG  6  6  0
040A07.JPG  7  6  1
040A09.JPG  9  10  1
040A10.JPG  10  8  2
040A12.JPG  12  16  4
040A14.JPG  14  16  2
040A16.JPG  16  14  2
040A19.JPG  19  18  1
040A21.JPG  21  25  4
041A00.JPG  0  1  1
041A02.JPG  2  4  2
041A04.JPG  4  3  1
041A09.JPG  9  9  0
041A13.JPG  13  8  5
041A19.JPG  19  20  1
041A20.JPG  20  20  0
041A21.JPG  21  23  2
041A24.JPG  24  20  4
041A06.JPG  6  7  1
042A00.JPG  0  0  0
042A01.JPG  1  2  1
042A04.JPG  4  5  1
042A05.JPG  5  4  1
042A06.JPG  6  6  0
042A08.JPG  8  6  2
042A10.JPG  10  9  1
042A12.JPG  12  12  0
042A14.JPG  14  12  2
042A18.JPG  18  16  2
042A20.JPG  20  21  1
042A24.JPG  24  21  3
042A28.JPG  28  23  5
043A03.JPG  3  6  3
043A04.JPG  4  2  2
043A05.JPG  5  3  2
043A10.JPG  10  14  4
043A13.JPG  13  14  1
043A15.JPG  15  22  7
043A17.JPG  17  22  5
043A19.JPG  19  20  1
043A23.JPG  23  23  0
043A27.JPG  27  39  12
043A00.JPG  0  0  0
044A01.JPG  1  4  3
044A03.JPG  3  7  4
044A05.JPG  5  8  3
044A07.JPG  7  10  3
044A13.JPG  13  23  10
044A15.JPG  15  16  1
044A17.JPG  17  17  0
044A18.JPG  18  18  0
044A21.JPG  21  18  3
044A25.JPG  25  29  4
045A03.JPG  3  10  7
045A06.JPG  6  6  0
045A08.JPG  8  10  2
045A12.JPG  12  17  5
045A17.JPG  17  18  1
045A18.JPG  18  18  0
045A19.JPG  19  26  7
045A25.JPG  25  23  2
045A28.JPG  28  30  2
045A32.JPG  32  44  12
045A40.JPG  40  42  2
045A43.JPG  43  46  3
045A48.JPG  48  45  3
046A00.JPG  0  0  0
046A01.JPG  1  2  1
046A02.JPG  2  2  0
046A04.JPG  4  3  1
046A06.JPG  6  12  6
046A08.JPG  8  9  1
046A12.JPG  12  12  0
046A14.JPG  14  15  1
046A16.JPG  16  15  1
046A17.JPG  17  19  2
046A18.JPG  18  18  0
046A20.JPG  20  21  1
046A10.JPG  10  12  2
047A05.JPG  5  7  2
047A06.JPG  6  11  5
047A09.JPG  9  7  2
047A11.JPG  11  16  5
047A12.JPG  12  16  4
047A13.JPG  13  17  4
047A15.JPG  15  10  5
047A18.JPG  18  16  2
047A20.JPG  20  17  3
047A23.JPG  23  19  4
047A27.JPG  27  13  14
047A33.JPG  33  29  4
047A45.JPG  45  30  15
047A55.JPG  55  26  29
048A00.JPG  0  2  2
048A09.JPG  9  9  0
048A10.JPG  10  12  2
048A11.JPG  11  5  6
048A15.JPG  15  13  2
048A16.JPG  16  18  2
048A17.JPG  17  18  1
048A18.JPG  18  18  0
048A27.JPG  27  20  7
048A30.JPG  30  25  5
048A33.JPG  33  24  9
048A46.JPG  46  29  17
048A49.JPG  49  36  13
048A50.JPG  50  50  0
048A52.JPG  52  36  16
048A54.JPG  54  35  19
049A04.JPG  4  7  3
049A05.JPG  5  3  2
049A06.JPG  6  6  0
049A08.JPG  8  10  2
049A10.JPG  10  11  1
049A12.JPG  12  20  8
049A15.JPG  15  18  3
049A16.JPG  16  21  5
049A17.JPG  17  17  0
049A07.JPG  7  13  6
050A00.JPG  0  0  0
050A03.JPG  3  3  0
050A06.JPG  6  8  2
050A10.JPG  10  15  5
050A14.JPG  14  16  2
050A16.JPG  16  21  5
050A18.JPG  18  18  0
050A22.JPG  22  19  3
051A00.JPG  0  0  0
051A02.JPG  2  4  2
051A05.JPG  5  12  7
051A08.JPG  8  10  2
051A12.JPG  12  14  2
051A15.JPG  15  19  4
051A16.JPG  16  20  4
051A17.JPG  17  27  10
051A18.JPG  18  18  0
051A24.JPG  24  22  2
051A14.JPG  14  19  5
052A02.JPG  2  1  1
052A04.JPG  4  3  1
052A07.JPG  7  11  4
052A10.JPG  10  14  4
052A13.JPG  13  19  6
052A14.JPG  14  25  11
052A16.JPG  16  18  2
052A17.JPG  17  29  12
052A18.JPG  18  18  0
052A19.JPG  19  16  3
052A20.JPG  20  19  1
053A00.JPG  0  0  0
053A01.JPG  1  3  2
053A02.JPG  2  4  2
053A04.JPG  4  6  2
053A06.JPG  6  8  2
053A08.JPG  8  13  5
053A10.JPG  10  10  0
053A11.JPG  11  5  6
053A12.JPG  12  9  3
053A13.JPG  13  11  2
053A15.JPG  15  18  3
053A18.JPG  18  23  5
053A03.JPG  3  6  3
054A00.JPG  0  0  0
054A02.JPG  2  3  1
054A04.JPG  4  5  1
054A06.JPG  6  6  0
054A09.JPG  9  7  2
054A10.JPG  10  10  0
054A11.JPG  11  12  1
054A12.JPG  12  10  2
054A13.JPG  13  8  5
054A16.JPG  16  12  4
054A18.JPG  18  13  5
054A19.JPG  19  19  0
054A17.JPG  17  19  2
055A04.JPG  4  3  1
055A05.JPG  5  8  3
055A06.JPG  6  7  1
055A08.JPG  8  6  2
055A12.JPG  12  14  2
055A14.JPG  14  22  8
055A22.JPG  22  15  7
055A23.JPG  23  19  4
056A01.JPG  1  0  1
056A02.JPG  2  0  2
056A03.JPG  3  2  1
056A04.JPG  4  3  1
056A06.JPG  6  8  2
056A10.JPG  10  10  0
056A12.JPG  12  6  6
056A15.JPG  15  8  7
057A00.JPG  0  3  3
057A06.JPG  6  10  4
057A07.JPG  7  10  3
057A12.JPG  12  21  9
057A16.JPG  16  20  4
057A17.JPG  17  17  0
057A18.JPG  18  19  1
057A23.JPG  23  15  8
057A25.JPG  25  21  4
057A05.JPG  5  10  5
058A00.JPG  0  0  0
058A01.JPG  1  1  0
058A02.JPG  2  0  2
058A03.JPG  3  4  1
058A04.JPG  4  4  0
058A05.JPG  5  5  0
058A06.JPG  6  4  2
058A10.JPG  10  7  3
058A13.JPG  13  9  4
058A15.JPG  15  12  3
